league,team,scope,cenario_lay,descricao,jogos,hit_rate,wilson_lo,wilson_hi,edge_vs_liga,confidence_weight,lay_score,flag_candidato,perde_3plus,perde_3plus_hi,ganha_3plus,ganha_3plus_hi,zero_zero,zero_zero_hi,sem_marcar,sem_marcar_hi,perde_sem_marcar,perde_sem_marcar_hi,vol_std_diff_golos,vol_std_total_golos,vol_std_pontos,vol_cv_golos_marcados
SC0,Dundee United,Total,Lay Over 2.5,Mais de 2.5 golos no jogo,30,0.5,0.3315385122717376,0.6684614877282624,0.0,0.0,2.7386127875258306,False,0.1,0.2562144131526662,0.0,0.11351709139047801,0.06666666666666667,0.21323817721072086,0.3333333333333333,0.5122027418616973,0.26666666666666666,0.44448302044311694,1.5129074290546956,1.4313940369055926,1.1175369742826806,0.8388093395004858
SC0,Dundee United,Total,Lay Under 2.5,Menos de 2.5 golos no jogo,30,0.5,0.3315385122717376,0.6684614877282624,0.0,0.0,2.7386127875258306,False,0.1,0.2562144131526662,0.0,0.11351709139047801,0.06666666666666667,0.21323817721072086,0.3333333333333333,0.5122027418616973,0.26666666666666666,0.44448302044311694,1.5129074290546956,1.4313940369055926,1.1175369742826806,0.8388093395004858
SC0,Falkirk,Total,Lay Over 2.5,Mais de 2.5 golos no jogo,30,0.5,0.3315385122717376,0.6684614877282624,0.0,0.0,2.7386127875258306,False,0.1,0.2562144131526662,0.1,0.2562144131526662,0.06666666666666667,0.21323817721072086,0.3333333333333333,0.5122027418616973,0.26666666666666666,0.44448302044311694,1.8257418583505538,1.4996295838935993,1.3337499349161706,0.997226069552443
SC0,Falkirk,Total,Lay Under 2.5,Menos de 2.5 golos no jogo,30,0.5,0.3315385122717376,0.6684614877282624,0.0,0.0,2.7386127875258306,False,0.1,0.2562144131526662,0.1,0.2562144131526662,0.06666666666666667,0.21323817721072086,0.3333333333333333,0.5122027418616973,0.26666666666666666,0.44448302044311694,1.8257418583505538,1.4996295838935993,1.3337499349161706,0.997226069552443
SC0,Hearts,Total,Lay Clean Sheet,Equipa não sofre golos (clean sheet),30,0.5,0.3315385122717376,0.6684614877282624,0.2138888888888889,0.0,2.7386127875258306,False,0.0,0.11351709139047801,0.13333333333333333,0.2968168394441695,0.03333333333333333,0.16670751396958874,0.13333333333333333,0.2968168394441695,0.1,0.2562144131526662,1.374772708486752,1.5849991237291654,1.22065556157337,0.5946009551438579
SC0,Livingston,Total,Lay Cantos Over 10.5,Total de cantos Over 10.5,30,0.5,0.3315385122717376,0.6684614877282624,0.03888888888888886,0.0,2.7386127875258306,False,0.13333333333333333,0.2968168394441695,0.0,0.11351709139047801,0.06666666666666667,0.21323817721072086,0.3,0.47876121011660183,0.23333333333333334,0.40928672330324267,1.2892719737209144,1.6532795690182993,0.6708203932499369,0.8090281421925454
SC0,Rangers,Total,Lay Over 2.5,Mais de 2.5 golos no jogo,30,0.5,0.3315385122717376,0.6684614877282624,0.0,0.0,2.7386127875258306,False,0.0,0.11351709139047801,0.13333333333333333,0.2968168394441695,0.1,0.2562144131526662,0.13333333333333333,0.2968168394441695,0.03333333333333333,0.16670751396958874,1.3,1.520599297060939,1.0954451150103321,0.6815401979488211
SC0,Rangers,Total,Lay Under 2.5,Menos de 2.5 golos no jogo,30,0.5,0.3315385122717376,0.6684614877282624,0.0,0.0,2.7386127875258306,False,0.0,0.11351709139047801,0.13333333333333333,0.2968168394441695,0.1,0.2562144131526662,0.13333333333333333,0.2968168394441695,0.03333333333333333,0.16670751396958874,1.3,1.520599297060939,1.0954451150103321,0.6815401979488211
SC0,Aberdeen,Total,Lay Derrota,Equipa perde o jogo,30,0.5333333333333333,0.36142013281525043,0.6976787277587176,0.18333333333333335,0.0,2.5560386016907755,False,0.03333333333333333,0.16670751396958874,0.06666666666666667,0.21323817721072086,0.06666666666666667,0.21323817721072086,0.4666666666666667,0.6385798671847496,0.4,0.5767994750172617,1.7048949136725897,1.7048949136725895,1.2649110640673518,1.390443574307614
SC0,Aberdeen,Total,Lay Equipa Marca,Equipa marca (>=1 golo),30,0.5333333333333333,0.36142013281525043,0.6976787277587176,-0.18055555555555558,0.0,2.5560386016907755,False,0.03333333333333333,0.16670751396958874,0.06666666666666667,0.21323817721072086,0.06666666666666667,0.21323817721072086,0.4666666666666667,0.6385798671847496,0.4,0.5767994750172617,1.7048949136725897,1.7048949136725895,1.2649110640673518,1.390443574307614
