league,team,scope,cenario_lay,descricao,jogos,hit_rate,wilson_lo,wilson_hi,edge_vs_liga,confidence_weight,lay_score,flag_candidato,perde_3plus,perde_3plus_hi,ganha_3plus,ganha_3plus_hi,zero_zero,zero_zero_hi,sem_marcar,sem_marcar_hi,perde_sem_marcar,perde_sem_marcar_hi,vol_std_diff_golos,vol_std_total_golos,vol_std_pontos,vol_cv_golos_marcados
E1,Charlton,Fora,Lay Cantos Over 10.5,Total de cantos Over 10.5,20,0.3,0.14547527396899385,0.5189767762289793,-0.15054945054945057,0.0,3.1304951684997055,False,0.1,0.30103820641179335,0.05,0.23613589351256678,0.05,0.23613589351256678,0.3,0.5189767762289793,0.25,0.4687050099580635,1.5960889699512368,1.1346805717910218,1.0954451150103321,0.8534606386520676
E1,Charlton,Fora,Lay Over 2.5,Mais de 2.5 golos no jogo,20,0.35,0.1811895478679446,0.5671494897805353,-0.1532967032967033,0.0,2.906888370749727,False,0.1,0.30103820641179335,0.05,0.23613589351256678,0.05,0.23613589351256678,0.3,0.5189767762289793,0.25,0.4687050099580635,1.5960889699512368,1.1346805717910218,1.0954451150103321,0.8534606386520676
E1,Charlton,Total,Lay Over 3.5,Mais de 3.5 golos no jogo,38,0.15789473684210525,0.07443762223722684,0.30417122637276883,-0.0838635049161365,0.23957193406807797,6.434723863626607,True,0.07894736842105263,0.2079967892026529,0.05263157894736842,0.17285766881068843,0.05263157894736842,0.17285766881068843,0.23684210526315788,0.39207119165337856,0.18421052631578946,0.33419168341511346,1.5632996568714892,1.2808519498566273,1.249930746003991,0.7637626158259734
E1,Coventry,Casa,Lay Derrota,Equipa perde o jogo,19,0.10526315789473684,0.029357941395096582,0.31394550494841694,-0.21781376518218626,0.2151362376289577,4.739113319042131,True,0.0,0.16818436536845052,0.15789473684210525,0.37565927643176683,0.10526315789473684,0.31394550494841694,0.15789473684210525,0.37565927643176683,0.05263157894736842,0.24639215336545212,1.6560139707949764,1.8033517577907172,1.086303549502647,0.7533259586659683
E1,Coventry,Casa,Lay Empate,Jogo termina empatado,19,0.15789473684210525,0.05520371039927826,0.37565927643176683,-0.09485251590514748,0.06085180892058298,3.894017540342856,True,0.0,0.16818436536845052,0.15789473684210525,0.37565927643176683,0.10526315789473684,0.31394550494841694,0.15789473684210525,0.37565927643176683,0.05263157894736842,0.24639215336545212,1.6560139707949764,1.8033517577907172,1.086303549502647,0.7533259586659683
E1,Coventry,Fora,Lay Derrota,Equipa perde o jogo,19,0.2631578947368421,0.11806238339540162,0.48791968441070643,-0.16101792943898208,0.0,3.211820274187865,False,0.05263157894736842,0.24639215336545212,0.10526315789473684,0.31394550494841694,0.05263157894736842,0.24639215336545212,0.10526315789473684,0.31394550494841694,0.05263157894736842,0.24639215336545212,1.8368345649068578,1.8368345649068578,1.2999041089714178,0.7254762501100116
E1,Coventry,Fora,Lay Empate,Jogo termina empatado,19,0.2631578947368421,0.11806238339540162,0.48791968441070643,0.010410641989589353,0.0,3.211820274187865,False,0.05263157894736842,0.24639215336545212,0.10526315789473684,0.31394550494841694,0.05263157894736842,0.24639215336545212,0.10526315789473684,0.31394550494841694,0.05263157894736842,0.24639215336545212,1.8368345649068578,1.8368345649068578,1.2999041089714178,0.7254762501100116
E1,Coventry,Fora,Lay Clean Sheet,Equipa não sofre golos (clean sheet),19,0.3157894736842105,0.15364171004428598,0.5398998982493537,0.09600925390399073,0.0,2.982404540317303,False,0.05263157894736842,0.24639215336545212,0.10526315789473684,0.31394550494841694,0.05263157894736842,0.24639215336545212,0.10526315789473684,0.31394550494841694,0.05263157894736842,0.24639215336545212,1.8368345649068578,1.8368345649068578,1.2999041089714178,0.7254762501100116
E1,Coventry,Fora,Lay Over 3.5,Mais de 3.5 golos no jogo,19,0.3684210526315789,0.19149272376273838,0.5896084250184327,0.12666281087333717,0.0,2.752988806446741,False,0.05263157894736842,0.24639215336545212,0.10526315789473684,0.31394550494841694,0.05263157894736842,0.24639215336545212,0.10526315789473684,0.31394550494841694,0.05263157894736842,0.24639215336545212,1.8368345649068578,1.8368345649068578,1.2999041089714178,0.7254762501100116
E1,Coventry,Fora,Lay Under 2.5,Menos de 2.5 golos no jogo,19,0.3684210526315789,0.19149272376273838,0.5896084250184327,-0.1282822440717178,0.0,2.752988806446741,False,0.05263157894736842,0.24639215336545212,0.10526315789473684,0.31394550494841694,0.05263157894736842,0.24639215336545212,0.10526315789473684,0.31394550494841694,0.05263157894736842,0.24639215336545212,1.8368345649068578,1.8368345649068578,1.2999041089714178,0.7254762501100116
E1,Coventry,Total,Lay Derrota,Equipa perde o jogo,38,0.18421052631578946,0.0922164845325749,0.33419168341511346,-0.18941584731058417,0.1645207914622164,5.856216749546954,True,0.02631578947368421,0.13495178436800256,0.13157894736842105,0.2732717005149888,0.07894736842105263,0.2079967892026529,0.13157894736842105,0.2732717005149888,0.05263157894736842,0.17285766881068843,1.7770466332772772,1.8323047563714958,1.2457684608994342,0.7409324757333274
E1,Coventry,Total,Lay Empate,Jogo termina empatado,38,0.21052631578947367,0.11074660352095932,0.3634608837644217,-0.042220936957779065,0.0913477905889458,5.311199686117698,True,0.02631578947368421,0.13495178436800256,0.13157894736842105,0.2732717005149888,0.07894736842105263,0.2079967892026529,0.13157894736842105,0.2732717005149888,0.05263157894736842,0.17285766881068843,1.7770466332772772,1.8323047563714958,1.2457684608994342,0.7409324757333274
E1,Derby,Casa,Lay Over 3.5,Mais de 3.5 golos no jogo,19,0.21052631578947367,0.08507538491591575,0.43334714240266087,-0.031231925968768087,0.0,3.4412360080584268,False,0.0,0.16818436536845052,0.0,0.16818436536845052,0.0,0.16818436536845052,0.05263157894736842,0.24639215336545212,0.05263157894736842,0.24639215336545212,1.1458705819514339,1.6560139707949761,1.2697197980857704,0.541201818441165
E1,Derby,Casa,Lay Clean Sheet,Equipa não sofre golos (clean sheet),19,0.21052631578947367,0.08507538491591575,0.43334714240266087,-0.06639676113360327,0.0,3.4412360080584268,False,0.0,0.16818436536845052,0.0,0.16818436536845052,0.0,0.16818436536845052,0.05263157894736842,0.24639215336545212,0.05263157894736842,0.24639215336545212,1.1458705819514339,1.6560139707949761,1.2697197980857704,0.541201818441165
E1,Derby,Casa,Lay Derrota,Equipa perde o jogo,19,0.3157894736842105,0.15364171004428598,0.5398998982493537,-0.007287449392712586,0.0,2.982404540317303,False,0.0,0.16818436536845052,0.0,0.16818436536845052,0.0,0.16818436536845052,0.05263157894736842,0.24639215336545212,0.05263157894736842,0.24639215336545212,1.1458705819514339,1.6560139707949761,1.2697197980857704,0.541201818441165
E1,Derby,Casa,Lay Empate,Jogo termina empatado,19,0.3157894736842105,0.15364171004428598,0.5398998982493537,0.06304222093695777,0.0,2.982404540317303,False,0.0,0.16818436536845052,0.0,0.16818436536845052,0.0,0.16818436536845052,0.05263157894736842,0.24639215336545212,0.05263157894736842,0.24639215336545212,1.1458705819514339,1.6560139707949761,1.2697197980857704,0.541201818441165
E1,Derby,Casa,Lay Vitória,Equipa vence o jogo,19,0.3684210526315789,0.19149272376273838,0.5896084250184327,-0.05575477154424524,0.0,2.752988806446741,False,0.0,0.16818436536845052,0.0,0.16818436536845052,0.0,0.16818436536845052,0.05263157894736842,0.24639215336545212,0.05263157894736842,0.24639215336545212,1.1458705819514339,1.6560139707949761,1.2697197980857704,0.541201818441165
E1,Derby,Fora,Lay Empate,Jogo termina empatado,19,0.15789473684210525,0.05520371039927826,0.37565927643176683,-0.09485251590514748,0.06085180892058298,3.894017540342856,True,0.0,0.16818436536845052,0.10526315789473684,0.31394550494841694,0.0,0.16818436536845052,0.15789473684210525,0.37565927643176683,0.15789473684210525,0.37565927643176683,1.7487629185090685,1.4083250695010159,1.3885164166603075,0.7772019082472169
E1,Derby,Total,Lay Empate,Jogo termina empatado,38,0.23684210526315788,0.12993561496969508,0.39207119165337856,-0.015905147484094856,0.019822020866553658,4.797672348237136,True,0.0,0.09181293258383999,0.05263157894736842,0.17285766881068843,0.0,0.09181293258383999,0.10526315789473684,0.2413083120019447,0.10526315789473684,0.2413083120019447,1.4842198581266919,1.537391754629319,1.332784974957958,0.6853846118171186
E1,Derby,Total,Lay Over 3.5,Mais de 3.5 golos no jogo,38,0.23684210526315788,0.12993561496969508,0.39207119165337856,-0.004916136495083878,0.019822020866553658,4.797672348237136,True,0.0,0.09181293258383999,0.05263157894736842,0.17285766881068843,0.0,0.09181293258383999,0.10526315789473684,0.2413083120019447,0.10526315789473684,0.2413083120019447,1.4842198581266919,1.537391754629319,1.332784974957958,0.6853846118171186
E1,Derby,Total,Lay Clean Sheet,Equipa não sofre golos (clean sheet),38,0.23684210526315788,0.12993561496969508,0.39207119165337856,-0.011509543088490476,0.019822020866553658,4.797672348237136,True,0.0,0.09181293258383999,0.05263157894736842,0.17285766881068843,0.0,0.09181293258383999,0.10526315789473684,0.2413083120019447,0.10526315789473684,0.2413083120019447,1.4842198581266919,1.537391754629319,1.332784974957958,0.6853846118171186
E1,Hull,Casa,Lay Empate,Jogo termina empatado,19,0.15789473684210525,0.05520371039927826,0.37565927643176683,-0.09485251590514748,0.06085180892058298,3.894017540342856,True,0.10526315789473684,0.31394550494841694,0.0,0.16818436536845052,0.05263157894736842,0.24639215336545212,0.21052631578947367,0.43334714240266087,0.15789473684210525,0.37565927643176683,1.6187954209715472,1.6626914735717173,1.3885164166603075,0.7475683927130621
E1,Hull,Fora,Lay Empate,Jogo termina empatado,19,0.15789473684210525,0.05520371039927826,0.37565927643176683,-0.09485251590514748,0.06085180892058298,3.894017540342856,True,0.05263157894736842,0.24639215336545212,0.05263157894736842,0.24639215336545212,0.05263157894736842,0.24639215336545212,0.15789473684210525,0.37565927643176683,0.10526315789473684,0.31394550494841694,1.445213707131156,1.5524085477634344,1.3704438490833197,0.5925462944877059
E1,Hull,Total,Lay Empate,Jogo termina empatado,38,0.15789473684210525,0.07443762223722684,0.30417122637276883,-0.09485251590514748,0.23957193406807797,6.434723863626607,True,0.07894736842105263,0.2079967892026529,0.02631578947368421,0.13495178436800256,0.05263157894736842,0.17285766881068843,0.18421052631578946,0.33419168341511346,0.13157894736842105,0.2732717005149888,1.5454786168448444,1.6138682217328384,1.3817669045079028,0.672221424239049
E1,Ipswich,Casa,Lay Derrota,Equipa perde o jogo,19,0.05263157894736842,0.00935175249052995,0.24639215336545212,-0.2704453441295547,0.38401961658636974,5.715285768547481,True,0.05263157894736842,0.24639215336545212,0.21052631578947367,0.43334714240266087,0.05263157894736842,0.24639215336545212,0.10526315789473684,0.31394550494841694,0.05263157894736842,0.24639215336545212,1.6626914735717173,1.229823310057676,1.0552598766191275,0.6651683843898752
E1,Ipswich,Fora,Lay Cantos Over 10.5,Total de cantos Over 10.5,18,0.2222222222222222,0.09000781913382,0.4521502645230549,-0.22832722832722835,0.0,3.2998316455372216,False,0.0,0.1758845505823749,0.1111111111111111,0.3280024486660421,0.05555555555555555,0.2575779980200754,0.1111111111111111,0.3280024486660421,0.05555555555555555,0.2575779980200754,1.632993161855452,1.8823415940108241,1.3005222123021807,0.6650170363899452
E1,Ipswich,Fora,Lay Empate,Jogo termina empatado,18,0.2777777777777778,0.12499569146355476,0.5087307754619452,0.025030525030525053,0.0,3.0641293851417055,False,0.0,0.1758845505823749,0.1111111111111111,0.3280024486660421,0.05555555555555555,0.2575779980200754,0.1111111111111111,0.3280024486660421,0.05555555555555555,0.2575779980200754,1.632993161855452,1.8823415940108241,1.3005222123021807,0.6650170363899452
E1,Ipswich,Fora,Lay Clean Sheet,Equipa não sofre golos (clean sheet),18,0.2777777777777778,0.12499569146355476,0.5087307754619452,0.057997557997558014,0.0,3.0641293851417055,False,0.0,0.1758845505823749,0.1111111111111111,0.3280024486660421,0.05555555555555555,0.2575779980200754,0.1111111111111111,0.3280024486660421,0.05555555555555555,0.2575779980200754,1.632993161855452,1.8823415940108241,1.3005222123021807,0.6650170363899452
E1,Ipswich,Fora,Lay Derrota,Equipa perde o jogo,18,0.3333333333333333,0.16278554363662856,0.5625093065574964,-0.09084249084249085,0.0,2.8284271247461903,False,0.0,0.1758845505823749,0.1111111111111111,0.3280024486660421,0.05555555555555555,0.2575779980200754,0.1111111111111111,0.3280024486660421,0.05555555555555555,0.2575779980200754,1.632993161855452,1.8823415940108241,1.3005222123021807,0.6650170363899452
E1,Ipswich,Fora,Lay Over 3.5,Mais de 3.5 golos no jogo,18,0.3333333333333333,0.16278554363662856,0.5625093065574964,0.09157509157509156,0.0,2.8284271247461903,False,0.0,0.1758845505823749,0.1111111111111111,0.3280024486660421,0.05555555555555555,0.2575779980200754,0.1111111111111111,0.3280024486660421,0.05555555555555555,0.2575779980200754,1.632993161855452,1.8823415940108241,1.3005222123021807,0.6650170363899452
E1,Ipswich,Total,Lay Derrota,Equipa perde o jogo,37,0.1891891891891892,0.09479858757337126,0.342050115709556,-0.18443718443718443,0.14487471072611002,5.646487291046591,True,0.02702702702702703,0.13824378437563367,0.16216216216216217,0.31136799295455864,0.05405405405405406,0.17704965063539913,0.10810810810810811,0.24708846415167166,0.05405405405405406,0.17704965063539913,1.6990522860001847,1.6080513276371369,1.2414793597682001,0.6663222250695763
E1,Leicester,Casa,Lay Clean Sheet,Equipa não sofre golos (clean sheet),19,0.15789473684210525,0.05520371039927826,0.37565927643176683,-0.11902834008097168,0.06085180892058298,3.894017540342856,True,0.0,0.16818436536845052,0.0,0.16818436536845052,0.05263157894736842,0.24639215336545212,0.21052631578947367,0.43334714240266087,0.15789473684210525,0.37565927643176683,1.372463664253189,1.4239736061545982,1.3397812696166163,0.6793662204867574
E1,Leicester,Fora,Lay Clean Sheet,Equipa não sofre golos (clean sheet),19,0.05263157894736842,0.00935175249052995,0.24639215336545212,-0.16714864083285136,0.38401961658636974,5.715285768547481,True,0.10526315789473684,0.31394550494841694,0.0,0.16818436536845052,0.0,0.16818436536845052,0.10526315789473684,0.31394550494841694,0.10526315789473684,0.31394550494841694,1.3459696686888865,1.0760551736979407,1.1239029738980326,0.606630035524124
E1,Leicester,Total,Lay Clean Sheet,Equipa não sofre golos (clean sheet),38,0.10526315789473684,0.04170189793266581,0.2413083120019447,-0.14308849045691152,0.3967292199951383,7.703699566084075,True,0.05263157894736842,0.17285766881068843,0.0,0.09181293258383999,0.02631578947368421,0.13495178436800256,0.15789473684210525,0.30417122637276883,0.13157894736842105,0.2732717005149888,1.3656348152978026,1.2645277659719962,1.2466020297186329,0.6458693761568864
E1,Middlesbrough,Casa,Lay Derrota,Equipa perde o jogo,19,0.15789473684210525,0.05520371039927826,0.37565927643176683,-0.16518218623481784,0.06085180892058298,3.894017540342856,True,0.0,0.16818436536845052,0.10526315789473684,0.31394550494841694,0.15789473684210525,0.37565927643176683,0.2631578947368421,0.48791968441070643,0.10526315789473684,0.31394550494841694,1.4528603938781326,1.598129100072524,1.2093816097974799,0.8638447251622667
E1,Middlesbrough,Fora,Lay Clean Sheet,Equipa não sofre golos (clean sheet),19,0.15789473684210525,0.05520371039927826,0.37565927643176683,-0.06188548293811452,0.06085180892058298,3.894017540342856,True,0.05263157894736842,0.24639215336545212,0.15789473684210525,0.37565927643176683,0.0,0.16818436536845052,0.21052631578947367,0.43334714240266087,0.21052631578947367,0.43334714240266087,1.7582413777357964,1.2093816097974797,1.3210421471590665,0.7473912964438375
